b'http://images0.chictopia.com/photos/Beeswonderland/2783490598/birkenstock-shoes-weekday-pants_400.jpg',2017-07-09,b'Beeswonderland',b'Elegant;Brunch;summer;',b'More on beeswonderland.com',b':Birkenstock shoes;'
b'http://images2.chictopia.com/photos/gvozd/5390365371/nbd-pants_400.jpg',2017-07-07,b'gvozd',b'Bohemian;Everyday;summer;',b'http://www.gvozdishe.com/2017/06/retrofuturism.html',b':NBD pants;'
b'http://images0.chictopia.com/photos/Beeswonderland/4003061028/h-m-coat-h-m-pants_400.jpg',2017-05-29,b'Beeswonderland',b'Elegant;Dinner Date;spring;',b'More on beeswonderland.com',b':H&M coat;'
b'http://images2.chictopia.com/photos/Myblondegal/7389764026/eggshell-romwe-pants_400.jpg',2017-06-20,b'Myblondegal',b'Elegant;Blind Date;summer;',b'http://www.myblondegal.com',b'eggshell:romwe pants;'
b'http://images0.chictopia.com/photos/braNYaudreY/3109495144/dark-gray-h-m-trend-pants-dark-gray-h-m-trend-blouse-black-nine-west-pumps_400.jpg',2017-05-28,b'braNYaudreY',b'Trendy;Company Event;spring;',b'More pictures of this look you can fidn on my blog: branasdivineworld.com',b'dark gray:H&M Trend pants;'
b'http://images0.chictopia.com/photos/micchie/6014497105/guess-boots-zara-pants-front-row-shop-top_400.jpg',2017-05-23,b'micchie',b'Trendy;Everyday;fall;',b'Love love love this tied your self vest. It makes any look edgier. Either you wore it them self or paired it with shirt underneat\xc2\xa0',b':Guess boots;'
b'http://images0.chictopia.com/photos/Beeswonderland/4690304741/zara-shoes-h-m-blazer-h-m-pants_400.jpg',2017-05-18,b'Beeswonderland',b'Chic;Brunch;spring;',b'More on beeswonderland.com',b':Zara shoes;'
b'http://images2.chictopia.com/photos/itsAndrei/9698684812/dark-khaki-diesel-shoes-black-h-m-jacket-black-zara-shirt-black-h-m-pants_400.jpg',2017-05-16,b'itsAndrei',b'Chic;Everyday;spring;',"b'For a pretty long time I wanted to photograph an outfit in a pub! The time has come, thanks to a friend, who was courteous last Thursday night (at karaoke) and managed to surprise me in a few\xe2\x80\xa6 special hypotheses!'",b'dark khaki:Diesel shoes;'
b'http://images2.chictopia.com/photos/themoptop/8044700079/camel-vintage-bag-brown-marks-spencer-sandals_400.jpg',2017-05-10,b'themoptop',b'Casual;Everyday;Summer;',b'www.themoptop.com',b'camel:vintage bag;'
b'http://images0.chictopia.com/photos/Beeswonderland/10478886382/h-m-pants_400.jpg',2017-05-09,b'Beeswonderland',b'Elegant;Brunch;spring;',b'More on beeswonderland.com',b':H&M pants;'
b'http://images0.chictopia.com/photos/itsAndrei/7855162170/ruby-red-zara-jacket-black-h-m-shirt-black-new-yorker-sunglasses_400.jpg',2017-04-24,b'itsAndrei',b'Rocker;Everyday;spring;rock;jacket;',b'The incident made it fix one day before my birthday to have a mini-shooting. Thank you Maria Dimian for taking me out to took me photos!',b'ruby red:Zara jacket;'
b'http://images2.chictopia.com/photos/Aphrodite/10117987515/black-cigarette-pants_400.jpg',2017-04-27,b'Aphrodite',b'Comfortable;Other;Summer;',"b'Fur slides and hoodie. And a pig bag, yes.'",b'bubble gum:babe bag;'
b'http://images2.chictopia.com/photos/deathbyplatforms/8421472772/dark-gray-aztec-print-pants_400.jpg',2017-04-20,b'deathbyplatforms',b'Bohemian;Beach;summer;',"b""Hey, guys! It's been a while since I last posted here in Chictopia. It's great to be back!""",b''
b'http://images2.chictopia.com/photos/elizabethkeene/7090752632/black-trousers-line-dot-pants_400.jpg',2017-04-18,b'elizabethkeene',b'Chic;Everyday;Summer;',b'High waisted trousers for a little nautical vibe',b'black:Line & Dot pants;'
b'http://images2.chictopia.com/photos/Myblondegal/6623574391/tan-styled-moscow-blazer-ruby-red-styled-moscow-bag_400.jpg',2017-04-10,b'Myblondegal',b'Elegant;Art Opening;spring;5;',b'https://www.instagram.com/styled_moscow/',b'tan:Styled Moscow blazer;'
b'http://images2.chictopia.com/photos/Aphrodite/2152197038/black-silk-celine-cape_400.jpg',2017-04-08,b'Aphrodite',b'Rocker;Work;Summer;',b'<3',b'black:Celine cape;'
b'http://images0.chictopia.com/photos/Beeswonderland/5696941397/zara-pants_400.jpg',2017-04-06,b'Beeswonderland',b'Trendy;Dinner Date;spring;',b'More on beeswonderland.com',b':Zara pants;'
b'http://images2.chictopia.com/photos/ItsMe/2886287216/dickies-pants_400.jpg',2017-04-05,b'ItsMe',b'Androgynous;Art Opening;spring;',b'Hiya!',b':Dickies pants;'
b'http://images2.chictopia.com/photos/elizabethkeene/6084557399/black-gucci-shoes-light-pink-trench-coat-forever-21-coat_400.jpg',2017-03-29,b'elizabethkeene',b'Chic;Everyday;Summer;',"b'Oh Paris, is there any city as dreamy as you are? From our afternoon macaron dates, to our evening strolls along the Seine, Paris was the perfect end of winter getaway. Danny Fung and I went to Paris for Fashion Week, but to be honest, our trip was equal parts work and play. It was my third time in this charming city but I still found so many new places and neighborhoods to explore. The Marais was among one of my many favorites and I loved finally having the chance to walk along the gorgeous Pont Alexandre bridge.'",b'black:Gucci shoes;'
b'http://images0.chictopia.com/photos/Myblondegal/4201176774/ruby-red-rebecca-minkoff-bag-ruby-red-styled-moscow-pants_400.jpg',2017-03-29,b'Myblondegal',b'Elegant;Dinner Party;spring;7;',b'http://www.myblondegal.com',b'ruby red:Rebecca Minkoff bag;'
b'http://images0.chictopia.com/photos/Beeswonderland/7398863962/forever-21-shoes-h-m-blouse-zara-pants_400.jpg',2017-03-28,b'Beeswonderland',b'Elegant;Brunch;spring;',b'More on beeswonderland.com',b':Forever 21 shoes;'
b'http://images0.chictopia.com/photos/elizabethkeene/1569368229/black-rent-the-runway-pants_400.jpg',2017-03-22,b'elizabethkeene',b'Chic;Everyday;Summer;',b'These ruffled trousers are still on my mind',b'black:Rent the Runway pants;'
b'http://images2.chictopia.com/photos/Beeswonderland/1852873339/zara-shoes-h-m-pants-shein-blouse_400.jpg',2017-03-20,b'Beeswonderland',b'Sexy;Dinner Date;spring;',b'More on beeswonderland.com',b':Zara shoes;'
b'http://images2.chictopia.com/photos/Aphrodite/1822127487/peach-silk-jacket_400.jpg',2017-03-19,b'Aphrodite',b'Chic;Work;Summer;',b'<3',b'peach:Winter Kate jacket;'
b'http://images2.chictopia.com/photos/Aphrodite/7197036343/salmon-255-chanel-bag_400.jpg',2017-03-16,b'Aphrodite',b'Rocker;Other;Summer;',b'<3',b'black:Zara jacket;'
b'http://images0.chictopia.com/photos/Beeswonderland/7762713296/topshop-shoes-shein-coat-zara-pants_400.jpg',2017-03-14,b'Beeswonderland',b'Elegant;First Date;spring;',b'More on beeswonderland.com',b':Topshop shoes;'
b'http://images2.chictopia.com/photos/Aphrodite/6551962636/silver-sweat-pants_400.jpg',2017-03-10,b'Aphrodite',b'Casual;Other;Summer;',b'<3',b'black:Stella McCartney blazer;'
b'http://images2.chictopia.com/photos/Beeswonderland/2848595796/h-m-shoes-zara-blouse-zara-pants_400.jpg',2017-03-11,b'Beeswonderland',b'Chic;Brunch;spring;',b'More on beeswonderland.com',b':H&M shoes;'
b'http://images2.chictopia.com/photos/Aphrodite/4584923377/hot-pink-sneaker-shoes_400.jpg',2017-03-09,b'Aphrodite',b'Urban;Other;spring;',b'<3',b'blue:Alexander McQueen shoes;'
b'http://images0.chictopia.com/photos/Beeswonderland/10565268400/deichmann-shoes-zara-blouse-zara-pants_400.jpg',2017-03-05,b'Beeswonderland',b'Chic;Casual Party;spring;',b'More on beeswonderland.com',b':Deichmann shoes;'
b'http://images2.chictopia.com/photos/reyalfashion/2108351907/navy-lacoste-sweater-black-ray-ban-sunglasses-black-levis-pants_400.jpg',2017-03-03,b'reyalfashion',b'Menswear;Everyday;spring;4;',b'FULL POST',b'navy:Lacoste sweater;'
b'http://images2.chictopia.com/photos/Aphrodite/4551620701/black-backpack-chanel-bag_400.jpg',2017-02-27,b'Aphrodite',b'Androgynous;Work;Summer;',b'You guys know this jacket. <3',b'green:versace jacket;'
b'http://images2.chictopia.com/photos/themoptop/6547895403/black-elizabeth-and-james-sunglasses-navy-frank-oak-pants_400.jpg',2017-02-26,b'themoptop',b'Urban;Everyday;Summer;10;',b'I did a round up of my favorite must have sunglasses for spring! Check it out on my blog now!',b'black:Elizabeth and James sunglasses;'
b'http://images2.chictopia.com/photos/Myblondegal/9732411190/teal-romwe-jacket-mustard-choies-scarf-mustard-versace-pants_400.jpg',2017-02-23,b'Myblondegal',b'Business Casual;Brunch;spring;8;6;',b'http://www.myblondegal.com',b'teal:romwe jacket;'
b'http://images2.chictopia.com/photos/Aphrodite/5392558638/blue-knit-top_400.jpg',2017-02-20,b'Aphrodite',b'Rocker;Other;Summer;',b'Donatella is a goddess. Period.',b'black:vintage jacket;'
b'http://images0.chictopia.com/photos/Aphrodite/1676734762/maroon-two-tone-miu-miu-hat-black-converse-shoes-blue-mango-cardigan_400.jpg',2017-02-22,b'Aphrodite',b'Urban;Work;Summer;',b'<3',b'black:Converse shoes;'
b'http://images2.chictopia.com/photos/aminta/8095434719/blue-tie-dye-we-love-colors-bodysuit-black-ski-thrifted-pants_400.jpg',2017-02-19,b'aminta',b'Bohemian;Hiking;winter;',"b'Last week I learned how to ski! It was so much fun, but getting ready for the trip was an adventure. I made a list of the items you may need to pack if this is your firt time going to the snow.'",b'blue:We Love Colors bodysuit;'
b'http://images0.chictopia.com/photos/KimTuttle/9728630957/maroon-beast-fashion-boots-maroon-en-creme-top-heather-gray-fire-jeans-pants_400.jpg',2017-02-17,b'KimTuttle',b'Casual;Shopping;winter;',"b'click here for full post, outfit details and similar options'",b'maroon:Beast Fashion boots;'
b'http://images2.chictopia.com/photos/itsAndrei/5275133702/dark-brown-h-m-shoes-black-zara-coat-off-white-shirt-black-pull-bear-vest_400.jpg',2017-02-16,b'itsAndrei',b'Eclectic;Everyday;Summer;',"b'I slept just 2 hours last night, actually I was \xe2\x80\x98hit\xe2\x80\x98 by an avalanche of creative ideas\xe2\x80\xa6 After a long pause in which I felt that nothing works anymore in my creative Universe you are going to be bombarded with all sorts of looks, tricks and ideas of original clothing proposals easy to do.'",b'dark brown:H&M shoes;'
b'http://images2.chictopia.com/photos/Aphrodite/7647828856/bronze-leather-zara-jacket_400.jpg',2017-02-15,b'Aphrodite',b'Leather;Other;Summer;',b'<3',b'brown:Zara jacket;'
b'http://images0.chictopia.com/photos/LevitateStyle/2949569505/dark-brown-dress-shoes-allen-edmonds-shoes-pink-shirt-charles-tyrwhitt-shirt_400.jpg',2017-02-13,b'LevitateStyle',"b""Menswear;Valentine's Day;winter;""","b""Check out my latest blog post for a post and a video guide on 3 great outfit ideas for Valentine's Day or romantic dates in general.\xc2\xa0Use this special occasion as an excuse to try out the colors RED and PINK if you don't normally wear it. Overall tip: dress sharp and stylish to impress no matter what you are doing, don't go overboard and shadow your date, and of course don't forget the flowers and chocolate (obvious rule #1)""",b'dark brown:Allen Edmonds shoes;'
b'http://images2.chictopia.com/photos/itsAndrei/3089642025/brown-h-m-shoes-black-jacket-off-white-c-a-blouse-black-h-m-pants_400.jpg',2017-02-12,b'itsAndrei',b'Casual;Everyday;Summer;',"b""Nothing serious, something random... Me while enjoying my McDonald's chocolate milkshake.\xc2\xa0""",b'brown:H&M shoes;'
b'http://images0.chictopia.com/photos/Beeswonderland/5824319287/balmain-coat-h-m-blouse-zara-pants_400.jpg',2017-02-09,b'Beeswonderland',b'Maternity;Brunch;winter;',b'More on beeswonderland.com',b':Balmain coat;'
b'http://images0.chictopia.com/photos/elizabethkeene/1548474439/black-striped-forever-21-pants_400.jpg',2017-02-10,b'elizabethkeene',b'Chic;Everyday;Summer;',b'So happy to be sharing this gorgeous pair of striped pants with my off the shoulder top!',b'black:Forever 21 pants;'
b'http://images0.chictopia.com/photos/reyalfashion/9403963475/navy-christian-louboutin-boots-black-dr-denim-jacket_400.jpg',2017-02-06,b'reyalfashion',b'Menswear;Everyday;winter;',b'FULL POST',b'navy:Christian Louboutin boots;'
b'http://images2.chictopia.com/photos/Beeswonderland/8384970891/zara-boots-dresslily-coat-zara-pants_400.jpg',2017-02-04,b'Beeswonderland',b'Urban;Lunch Date;winter;',b'More on beeswonderland.com',b':Zara boots;'
b'http://images2.chictopia.com/photos/Beeswonderland/7594952014/kenzo-x-h-m-coat-h-m-trend-sweater-bershka-pants_400.jpg',2017-01-30,b'Beeswonderland',b'Romantic;Casual Party;winter;',b'More on beeswonderland.com',b':Kenzo x H&M coat;'
b'http://images0.chictopia.com/photos/Aphrodite/3566726690/silver-sweat-pants-pants_400.jpg',2017-01-28,b'Aphrodite',b'Comfortable;Work;Summer;',b'This is not a photoshoot.\xc2\xa0',b'heather gray:DKNY pants;'
b'http://images0.chictopia.com/photos/districtofchic/9096686432/black-patent-mango-boots-dark-green-two-tone-mango-coat_400.jpg',2017-01-27,b'districtofchic',b'Casual;Everyday;winter;',b'Full apologies if you see a lot of these boots in the near future. They\xe2\x80\x99re one of those purchases that you never knew you\xe2\x80\x99d wear so much when you impulsively purchased them. Luckily they didn\xe2\x80\x99t break the bank (and they\xe2\x80\x99re on sale right now if you want to snag a pair for yourself!).',b'black:Mango boots;'
b'http://images0.chictopia.com/photos/Beeswonderland/2492578396/h-m-shoes-h-m-jacket-h-m-pants_400.jpg',2017-01-27,b'Beeswonderland',b'Eclectic;Brunch;winter;',b'More on beeswonderland.com',b':H&M shoes;'
b'http://images2.chictopia.com/photos/Myblondegal/2280546945/light-blue-romwe-blouse-burnt-orange-styled-moscow-pants_400.jpg',2017-01-26,b'Myblondegal',b'Formal;Dinner Party;spring;',b'http://www.myblondegal.com',b'light blue:romwe blouse;'
b'http://images2.chictopia.com/photos/Aphrodite/8971053843/blue-baroque-prada-sunglasses_400.jpg',2017-01-26,b'Aphrodite',b'Comfortable;Other;Summer;',b'My love affair with lettuce.\xc2\xa0',b'aquamarine:Zara sweater;'
b'http://images0.chictopia.com/photos/elizabethkeene/3578106677/navy-fringe-asos-pants_400.jpg',2017-01-25,b'elizabethkeene',b'Casual;Everyday;Summer;',b'A classic button down and fringe for le weekend.',b'navy:asos pants;'
b'http://images2.chictopia.com/photos/Myblondegal/5379246481/mustard-romwe-sweater-black-rebecca-minkoff-bag_400.jpg',2017-01-19,b'Myblondegal',b'Classic;Dinner Party;winter;',b'http://www.myblondegal.com',b'mustard:romwe sweater;'
b'http://images2.chictopia.com/photos/itsAndrei/8859067345/black-boots-black-h-m-coat-black-pants-black-hugo-boss-top_400.jpg',2017-01-15,b'itsAndrei',b'Urban;Everyday;winter;',"b'This weekend I visited Cluj-Napoca, I partied a bit with my friends while wearing just all black outfits, a bit uninspired, a bit too attached by my new leather pants... Haha! It also started to snow...'",b''
b'http://images0.chictopia.com/photos/Aphrodite/2910412864/gold-jumpsuit-zara-pants_400.jpg',2017-01-15,b'Aphrodite',b'Comfortable;Work;Summer;',"b'For band rehearsal. This is the living room, as you\xe2\x80\x99ve imagined. We practice here. And this jumpsuit is just perfect. I\xe2\x80\x99m not that obsessed with them anymore but like I said, Zara always have something very nice.'",b'gold:Zara pants;'
b'http://images2.chictopia.com/photos/HenEvia/11458633226/h-m-jacket-aldo-sunglasses-h-m-t-shirt-frank-wright-sneakers-h-m-pants_400.jpg',2017-01-14,b'HenEvia',b'Menswear;Vacation;Summer;2;',"b'Ideas of present, past and future are always plaguing our minds. Most of the times, we hear things about ""not worrying about the past or the future and focusing on the present"" and while I think that\'s an actually okay way of living, I feel like the past sometimes gets lost in a grey area. I arrived to Japan recently and one thing I\'ve always loved about this country is how they manage to include a little of the past into their daily lives.'",b':H&M jacket;'
b'http://images0.chictopia.com/photos/itsAndrei/3638458932/heather-gray-h-m-coat-black-zara-jacket-white-h-m-shirt-black-pants_400.jpg',2017-01-05,b'itsAndrei',b'Elegant;Anniversary;winter;',"b'A bit later...\xc2\xa0This year I chose a monochromatic outfit, accessorized with a simple brooch, having the center of interest in a biker jacket covered in black sequins (yes, I feel like a disco ball'",b'heather gray:H&M coat;'
b'http://images2.chictopia.com/photos/itsAndrei/3605708761/black-zara-boots-charcoal-gray-h-m-coat-carrot-orange-zara-jacket_400.jpg',2016-12-28,b'itsAndrei',b'Chic;Everyday;winter;',"b'For the second outfit I opted for a classier look (except the pants, hehe!); accessorised with a splash of color from the leopard print of the bomber jacket.'",b'black:Zara boots;'
b'http://images2.chictopia.com/photos/KimTuttle/10842659499/crimson-charlotte-russe-boots-black-make-me-chic-blazer-black-kate-spade-bag_400.jpg',2017-01-03,b'KimTuttle',b'Chic;Dinner Party;winter;',b'view full post here',b'crimson:Charlotte Russe boots;'
b'http://images0.chictopia.com/photos/Myblondegal/7706665514/blue-styled-moscow-coat-blue-romwe-bag-orange-styled-moscow-socks_400.jpg',2016-12-21,b'Myblondegal',b'Chic;Baby Shower;winter;',b'http://www.myblondegal.com/2016/12/styled-moscow-padded-coat.html',b'blue:Styled Moscow coat;'
b'http://images2.chictopia.com/photos/Beeswonderland/2616756232/h-m-jacket-zara-sweatshirt-zara-pants_400.jpg',2016-12-21,b'Beeswonderland',b'Urban;Casual Party;winter;',b'More on beeswonderland.com',b':H&M jacket;'
b'http://images2.chictopia.com/photos/Beeswonderland/9955505179/topshop-shoes-h-m-shirt-h-m-pants_400.jpg',2016-12-07,b'Beeswonderland',b'Maternity;Brunch;winter;',b'More on beeswonderland.com',b':Topshop shoes;'
b'http://images0.chictopia.com/photos/LeFashionMonster/7091570350/black-leopard-print-mango-jacket-ivory-forever-21-sweater_400.jpg',2016-12-06,b'LeFashionMonster',b'Chic;Dinner Date;winter;',b'Sharing how I came across this amazing leopard print jacket and how to get it! More images and outfit information on the blog: www.lefashionmonster.com',b'black:Mango jacket;'
b'http://images2.chictopia.com/photos/Beeswonderland/6520522941/boohoo-shoes-h-m-sweatshirt-h-m-pants_400.jpg',2016-12-05,b'Beeswonderland',b'Trendy;Everyday;winter;',b'More on beeswonderland.com',b':Boohoo shoes;'
b'http://images0.chictopia.com/photos/reyalfashion/11298334930/silver-lacoste-shirt-white-lacoste-sneakers-black-mr-turk-pants_400.jpg',2016-11-28,b'reyalfashion',b'Menswear;Holiday Party;fall;',"b'Now that Thanksgiving is behind us, we can shift focus to Christmas and New Years, and what better way to kick off the holiday season than with a festive pair of party pants. I\xe2\x80\x99ve selected a couple of my favorite party trousers for your shopping convenience.'",b'silver:Lacoste shirt;'
b'http://images2.chictopia.com/photos/itsAndrei/9113032971/black-h-m-boots-yellow-zara-coat-black-h-m-shirt-black-zara-pants_400.jpg',2016-11-22,b'itsAndrei',b'Urban;Everyday;fall;',"b'Even since I was 6-7 years old I\xe2\x80\x99ve been (positive) marked by the well known X-Men characters, my entire childhood, beside the Hogwarts\xe2\x80\x99 letter, I\xe2\x80\x99ve been waiting to get my super powers\xe2\x80\xa6 But the super powers I lately got transformed into kindness and aesthetic sense, hehe!'",b'black:H&M boots;'
b'http://images2.chictopia.com/photos/itsAndrei/3147842730/black-zara-shoes-navy-blazer-black-calvin-klein-shirt-black-h-m-pants_400.jpg',2016-11-22,b'itsAndrei',b'Elegant;Art Opening;fall;',"b""I am a big Harry Potter fan, I've been watching recently the new movie, Fantastic Beasts, which inspired me to do this shooting.\xc2\xa0""",b'black:Zara shoes;'
b'http://images0.chictopia.com/photos/FashionZen/8388416339/kenzo-x-h-m-sweater-kenzo-x-h-m-scarf-navy-gucci-loafers-kenzo-x-h-m-pants_400.jpg',2016-11-15,b'FashionZen',b'Trendy;Everyday;Summer;',b'Read more at www.fashionzenblog.com',b':Kenzo x H&M sweater;'
b'http://images0.chictopia.com/photos/Beeswonderland/5903597115/zara-blazer-zara-pants_400.jpg',2016-11-09,b'Beeswonderland',b'Trendy;Everyday;fall;',b'More on beeswonderland.com',b':Zara blazer;'
b'http://images0.chictopia.com/photos/braNYaudreY/9081242040/black-zara-boots-burnt-orange-zara-coat-black-cream-of-scandinavia-sweater_400.jpg',2016-11-08,b'braNYaudreY',b'Business Casual;Art Opening;fall;nice;',b'More pictures on my blog branasdivineworld.com',b'black:Zara boots;'
b'http://images0.chictopia.com/photos/braNYaudreY/4636217111/black-lindex-hat-black-mona-jacket-black-dulsineja-scarf-black-ofinger-bag_400.jpg',2016-11-07,b'braNYaudreY',b'Eclectic;Fashion Show;fall;',b'More pictures on my blog branasdivineworld.com',b'black:lindex hat;'
b'http://images0.chictopia.com/photos/Beeswonderland/11192835308/h-m-studio-shoes-zaful-sweater-zara-pants_400.jpg',2016-11-04,b'Beeswonderland',b'Sexy;Brunch;fall;',b'More on beeswonderland.com',b':H&M Studio shoes;'
b'http://images0.chictopia.com/photos/reyalfashion/5616930432/black-kenzo-shirt-coral-ray-ban-sunglasses-navy-bar-iii-pants_400.jpg',2016-11-01,b'reyalfashion',b'Menswear;Everyday;fall;',"b'The KENZO x H&M designer collaboration is a print-lover\xe2\x80\x99s dream. In true KENZO style, it features shapes and silhouettes that are modern and fresh in a kaleidoscopic array of colors, patterns, and prints. Click here to see the full collection.\xc2\xa0Available worldwide on November 3rd. #KENZOxHM'",b'black:Kenzo shirt;'
b'http://images0.chictopia.com/photos/KimTuttle/1899889746/black-rock-and-republic-boots-crimson-make-me-chic-coat_400.jpg',2016-10-24,b'KimTuttle',b'Chic;Company Event;fall;',b'view full post here',b'black:rock and republic boots;'
b'http://images0.chictopia.com/photos/elizabethkeene/9315581319/brick-red-charles-david-shoes-black-printed-bebe-blazer_400.jpg',2016-10-26,b'elizabethkeene',b'Business Casual;Everyday;Summer;',"b'I wanted jewelry that would take my gold blazer from formal to trendy, so I decided to layer three necklaces - yes three! First, I started with the burgundy velvet Duchess Choker which is oh-so-fall, then I thought, it needs more... glam. So I added in my Pyramid Spike Y-Chain necklace for length before topping it off with the layered gold Axelia Choker. Together they create the illusion of one super-glamorous statement piece.'",b'brick red:Charles David shoes;'
b'http://images2.chictopia.com/photos/elizabethkeene/8125936137/black-stuart-weitzman-shoes-black-chanel-bag-heather-gray-storets-top_400.jpg',2016-10-24,b'elizabethkeene',b'Chic;Everyday;Summer;',"b'I\xe2\x80\x99ve partnered with BaubleBar to style three looks showcasing some of my favorite jewelry trends of the moment: chokers, layered chains and tassels! For my first look, I styled the black bowtie Whitely Choker with gold Caesar Ear Crawlers and a gold Micro Collar necklace. Chokers are huge this season, so I decided to layer two of them for a little extra umph. The gold ear crawlers pair nicely with this combination because they are subtle but still add a bit of sparkle.'",b'black:stuart weitzman shoes;'
